price,cv,bedrooms,school_rating,region_Central Auckland,region_North Shore,region_South Auckland,region_West Auckland,property_type_Apartment,property_type_House,property_type_Townhouse,outside_space_Balcony,outside_space_Deck Only,outside_space_Large Backyard,outside_space_None,outside_space_Small Courtyard
0.47572784601524903,0.4063231480823209,0.25,0.6666666666666666,1,0,0,0,1,0,0,1,0,0,0,0
0.38690096899650633,0.4193193523332818,1.0,0.5555555555555556,0,0,0,1,0,0,1,0,0,0,0,1
0.6831458328755685,0.5882368662860405,1.0,0.1111111111111111,1,0,0,0,0,0,1,0,0,0,0,1
0.5631885697963129,0.5257066983397808,0.5,0.5555555555555556,1,0,0,0,0,1,0,0,0,1,0,0
0.5332721759574608,0.5830454404774059,0.75,0.1111111111111111,1,0,0,0,0,1,0,0,0,0,0,1
0.12736041836039638,0.14162297270064791,0.0,0.1111111111111111,0,1,0,0,0,1,0,0,0,1,0,0
0.3066906901628178,0.2799863372277936,0.75,0.1111111111111111,0,0,0,1,0,1,0,0,0,1,0,0
0.424513304475841,0.3861577301837686,0.5,0.2222222222222222,1,0,0,0,1,0,0,1,0,0,0,0
0.5286436246182241,0.44758568231275025,1.0,0.1111111111111111,0,1,0,0,0,1,0,0,0,1,0,0
0.47818714157016984,0.4938915755325194,0.75,0.3333333333333333,0,1,0,0,1,0,0,1,0,0,0,0
0.9497286370328053,0.826521279660804,1.0,0.8888888888888888,1,0,0,0,0,0,1,0,0,0,0,1
0.12596130605787612,0.12752348355790133,0.0,0.5555555555555556,0,0,0,1,0,0,1,0,0,0,0,1
0.6225659730614577,0.6822977832205549,1.0,0.0,1,0,0,0,0,0,1,0,1,0,0,0
0.8463591219705127,0.7473151530086162,1.0,0.7777777777777778,1,0,0,0,0,0,1,0,0,0,0,1
0.10454560435938565,0.12767689574973393,0.25,0.6666666666666666,0,0,1,0,0,1,0,0,0,1,0,0
0.16449649535277186,0.1974120913395878,0.25,1.0,0,0,1,0,0,1,0,0,0,1,0,0
0.11042275493836655,0.084260176386603,0.25,0.2222222222222222,0,0,1,0,0,0,1,0,1,0,0,0
0.7128584298301509,0.7642781582198199,1.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0
0.5151776493594955,0.5064515973844023,0.5,0.4444444444444444,1,0,0,0,0,1,0,0,0,1,0,0
0.28988376436465907,0.3233939694576104,1.0,0.3333333333333333,0,0,0,1,0,0,1,0,0,0,0,1
0.47667596844718857,0.4760909504446548,0.5,1.0,0,1,0,0,0,1,0,0,0,1,0,0
0.6213201204104503,0.6332833897359226,0.5,0.7777777777777778,1,0,0,0,1,0,0,1,0,0,0,0
0.27326800114258093,0.27282086534097866,0.25,0.0,0,1,0,0,1,0,0,1,0,0,0,0
0.6862071806815935,0.7331980241364952,0.75,1.0,1,0,0,0,1,0,0,0,0,0,1,0
0.0,0.011810066084840684,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0
0.4612291533914878,0.45444807157667644,0.25,0.3333333333333333,1,0,0,0,0,1,0,0,0,1,0,0
0.15268176924260068,0.1764299005172717,0.25,0.7777777777777778,0,0,0,1,1,0,0,0,0,0,1,0
0.7184274131528642,0.6567052085844545,0.75,0.4444444444444444,1,0,0,0,0,1,0,0,0,1,0,0
0.09479851025026917,0.0758027279574209,0.0,0.1111111111111111,0,1,0,0,1,0,0,1,0,0,0,0
0.6643959702050054,0.592600828425836,1.0,0.5555555555555556,0,1,0,0,1,0,0,1,0,0,0,0
0.8301723759091209,0.7776137936269262,1.0,0.4444444444444444,1,0,0,0,1,0,0,0,0,0,1,0
0.07942475445496693,0.06622007860904854,0.25,0.1111111111111111,0,0,1,0,0,1,0,0,0,1,0,0
0.0311803739755224,0.052223755156279986,0.0,0.2222222222222222,0,0,0,1,0,1,0,0,0,0,0,1
0.20411768583419393,0.17088514558389375,0.25,0.8888888888888888,0,0,1,0,1,0,0,0,0,0,1,0
0.1650370240161719,0.17746957547585843,0.5,0.6666666666666666,0,0,1,0,0,1,0,0,0,1,0,0
0.2641432840412208,0.2321495293132212,0.25,0.6666666666666666,0,1,0,0,0,1,0,0,0,1,0,0
0.16750071411307157,0.19286424838449479,0.25,0.5555555555555556,0,0,1,0,0,0,1,0,1,0,0,0
0.7892048076289249,0.8592852060935109,1.0,0.7777777777777778,1,0,0,0,1,0,0,0,0,0,1,0
0.7958273823910703,0.7706642747906352,1.0,0.3333333333333333,1,0,0,0,0,0,1,0,1,0,0,0
0.9247209465843422,0.9853921659289162,1.0,0.7777777777777778,1,0,0,0,0,0,1,0,1,0,0,0
0.5755333875326845,0.48870656417093006,0.5,0.3333333333333333,1,0,0,0,0,1,0,0,0,1,0,0
0.7274664366856365,0.7682727551172588,1.0,0.7777777777777778,1,0,0,0,0,0,1,0,0,0,0,1
0.4296032827228582,0.38794361914862113,0.0,0.8888888888888888,1,0,0,0,1,0,0,1,0,0,0,0
0.22859858056294083,0.25908967236608105,0.75,0.2222222222222222,0,0,1,0,0,1,0,0,0,1,0,0
0.29792522686822964,0.24491748615682146,0.0,0.2222222222222222,1,0,0,0,0,0,1,0,1,0,0,0
0.16351321658500143,0.16595029765706976,0.0,0.1111111111111111,1,0,0,0,1,0,0,1,0,0,0,0
0.5967491375711367,0.6231720830435696,1.0,1.0,0,1,0,0,0,0,1,0,0,0,0,1
0.5369383226033266,0.4910066779739114,0.75,0.2222222222222222,1,0,0,0,0,0,1,0,0,0,0,1
0.20877425237854585,0.18192708163506394,0.75,0.2222222222222222,0,0,1,0,0,0,1,0,1,0,0,0
0.6032722858210103,0.5253009845641677,0.75,0.4444444444444444,1,0,0,0,0,1,0,0,0,1,0,0
0.15591780009228537,0.14276527881195888,0.5,0.4444444444444444,0,0,1,0,0,1,0,0,0,1,0,0
0.4259475731141922,0.4246358598592991,1.0,0.1111111111111111,0,0,0,1,1,0,0,1,0,0,0,0
0.7812545318714157,0.6901223395412708,0.75,1.0,1,0,0,0,1,0,0,1,0,0,0,0
0.5639125705873306,0.5334280889705186,0.5,0.5555555555555556,1,0,0,0,1,0,0,1,0,0,0,0
0.1039891454813122,0.07549269635023309,0.25,0.4444444444444444,0,0,1,0,1,0,0,0,0,0,1,0
0.16390707740985697,0.18469705368411093,0.25,0.5555555555555556,0,0,0,1,0,0,1,0,1,0,0,0
0.22214739293797103,0.18888461853016153,0.5,0.0,0,0,0,1,0,0,1,0,1,0,0,0
0.2330046582144976,0.21158053578807096,0.5,0.4444444444444444,0,0,0,1,0,0,1,0,1,0,0,0
0.8300663575838808,0.7145282414739972,1.0,0.8888888888888888,1,0,0,0,0,0,1,0,0,0,0,1
0.9184697106194107,0.8819789852024053,1.0,1.0,1,0,0,0,0,0,1,0,0,0,0,1
0.3821186086880095,0.41298080957805233,0.25,0.1111111111111111,1,0,0,0,0,0,1,0,1,0,0,0
0.21523697567621014,0.203737270663473,0.75,0.0,0,0,1,0,1,0,0,1,0,0,0,0
0.22439135593592757,0.19507723261511126,0.25,1.0,0,0,0,1,0,1,0,0,0,1,0,0
0.6319933642416119,0.6587551589526704,0.75,0.8888888888888888,1,0,0,0,0,1,0,0,0,1,0,0
0.6424655577772407,0.6751879032081323,0.75,1.0,1,0,0,0,0,1,0,0,0,1,0,0
0.7963970248950804,0.7149034866261452,1.0,0.8888888888888888,1,0,0,0,0,0,1,0,0,0,0,1
0.3726335391443827,0.3954650928464483,0.0,0.8888888888888888,1,0,0,0,0,1,0,0,0,1,0,0
0.143791061501615,0.17236634831409622,0.0,0.5555555555555556,0,0,0,1,0,1,0,0,0,1,0,0
0.3259157126848454,0.2862056781754319,0.5,0.7777777777777778,0,0,0,1,0,0,1,0,0,0,0,1
0.28428346993034653,0.30484713036348,1.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0
0.4934889367405682,0.5110881735236215,0.75,1.0,0,1,0,0,0,0,1,0,1,0,0,0
0.2768643844345323,0.26989748110009903,0.0,0.3333333333333333,1,0,0,0,0,1,0,0,0,1,0,0
0.2713739535496913,0.22681912381860586,0.75,0.0,0,0,0,1,0,1,0,0,0,1,0,0
0.13135890224341368,0.10368472565142718,0.0,0.7777777777777778,0,0,0,1,1,0,0,1,0,0,0,0
0.14633000812990266,0.16874699656880537,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0
0.07212816681681351,0.09862479600722053,0.0,0.2222222222222222,0,0,0,1,0,1,0,0,0,1,0,0
0.6678127265935708,0.6823341317538114,1.0,0.3333333333333333,0,1,0,0,0,0,1,0,0,0,0,1
0.2751027224187559,0.2656634115129703,0.25,0.7777777777777778,0,1,0,0,0,0,1,0,0,0,0,1
0.460133264485509,0.4694931571213458,0.75,0.5555555555555556,0,1,0,0,0,1,0,0,0,1,0,0
0.933379842235943,0.9319154554497944,1.0,1.0,1,0,0,0,0,0,1,0,1,0,0,0
0.9341922831842852,0.8863798304127108,1.0,0.6666666666666666,1,0,0,0,0,1,0,0,0,1,0,0
0.9661125881654985,0.8448329223632747,1.0,0.7777777777777778,1,0,0,0,0,1,0,0,0,0,0,1
0.38163795565907144,0.4103915111207803,1.0,0.1111111111111111,0,0,0,1,0,0,1,0,0,0,0,1
0.9306184219199753,0.8804015657665237,1.0,1.0,1,0,0,0,0,0,1,0,0,0,0,1
0.49183878622750543,0.524158143915603,0.5,0.7777777777777778,0,1,0,0,0,0,1,0,1,0,0,0
0.17313726351870976,0.15363669747917577,0.75,0.2222222222222222,0,0,1,0,0,0,1,0,1,0,0,0
0.77986695524159,0.6670821802919322,1.0,0.6666666666666666,1,0,0,0,1,0,0,1,0,0,0,0
0.4207801410647975,0.3714659737638425,0.75,0.2222222222222222,0,1,0,0,0,0,1,0,0,0,0,1
0.2233657797016106,0.21770312549277654,0.5,0.6666666666666666,0,0,0,1,0,1,0,0,0,1,0,0
0.5285716639933203,0.5798681510409845,0.5,0.1111111111111111,1,0,0,0,0,0,1,0,0,0,0,1
0.7836951506229263,0.6897134185421352,0.75,1.0,1,0,0,0,0,1,0,0,0,0,0,1
0.30116894816637735,0.33021306120398103,0.0,0.5555555555555556,1,0,0,0,0,1,0,0,0,1,0,0
0.36556601700687746,0.3615925361494181,0.25,0.2222222222222222,1,0,0,0,0,1,0,0,0,0,0,1
0.05198138911471952,0.0691899675910063,0.0,0.2222222222222222,0,0,1,0,0,1,0,0,0,1,0,0
0.09249961547757685,0.08162330411374526,0.0,0.8888888888888888,0,0,1,0,1,0,0,1,0,0,0,0
0.12697699457274064,0.1478048960405222,0.0,0.6666666666666666,0,0,0,1,1,0,0,0,0,0,1,0
0.2639350926149722,0.2841375535405877,1.0,0.4444444444444444,0,0,1,0,0,0,1,0,1,0,0,0
0.269204148447628,0.24046051453486975,0.5,1.0,0,0,1,0,0,1,0,0,0,1,0,0
0.37689404759288964,0.3285987586975893,0.0,0.6666666666666666,1,0,0,0,0,1,0,0,0,1,0,0
0.27350475709169214,0.3026496477132229,0.5,0.8888888888888888,0,0,1,0,0,1,0,0,0,1,0,0
0.3351090945046253,0.3768375386269983,0.75,0.0,0,1,0,0,0,1,0,0,0,1,0,0
0.1448578365669838,0.11282905445170643,0.25,0.6666666666666666,0,0,1,0,0,0,1,0,1,0,0,0
0.2115060095361561,0.2270441640024439,0.75,0.5555555555555556,0,0,1,0,0,0,1,0,0,0,0,1
0.6966733317220013,0.7519437110890288,0.75,1.0,1,0,0,0,0,0,1,0,1,0,0,0
0.9432714069126146,1.0,1.0,0.8888888888888888,1,0,0,0,0,1,0,0,0,1,0,0
0.34722869196458,0.38985886612888654,0.25,0.0,1,0,0,0,1,0,0,0,0,0,1,0
0.4782151567752851,0.5023607837812845,0.75,0.3333333333333333,0,1,0,0,0,0,1,0,1,0,0,0
0.2847443475203797,0.2746019434705473,0.75,0.8888888888888888,0,0,1,0,0,0,1,0,0,0,0,1
0.10496308584737755,0.09405610609923043,0.25,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,1
0.6119070114917273,0.570187681375172,0.25,1.0,1,0,0,0,0,1,0,0,0,1,0,0
0.36825437806244643,0.38587870173729955,0.75,0.2222222222222222,0,1,0,0,0,1,0,0,0,0,0,1
0.27792566632242754,0.2960080223351046,0.25,0.8888888888888888,0,1,0,0,0,1,0,0,0,1,0,0
0.5828091010964382,0.5246541944871035,0.75,0.1111111111111111,1,0,0,0,0,0,1,0,0,0,0,1
0.6949940673683286,0.7430009028334216,0.75,0.3333333333333333,1,0,0,0,0,1,0,0,0,1,0,0
0.9415509437278899,0.966687638344923,1.0,0.5555555555555556,1,0,0,0,0,1,0,0,0,1,0,0
0.05419953417855024,0.058701812134744014,0.0,0.1111111111111111,0,0,1,0,0,1,0,0,0,1,0,0
0.7185229944409044,0.6970376479933205,0.75,0.7777777777777778,1,0,0,0,0,1,0,0,0,0,0,1
0.43824734679528027,0.4346990581988126,0.5,0.7777777777777778,0,1,0,0,1,0,0,0,0,0,1,0
0.06343411482938191,0.047470115358484735,0.0,0.0,0,0,0,1,0,0,1,0,1,0,0,0
0.30276196963371493,0.26879740343183606,0.0,0.2222222222222222,1,0,0,0,0,1,0,0,0,1,0,0
0.12353936410977566,0.09774548222476544,0.0,1.0,0,0,1,0,0,1,0,0,0,0,0,1
0.3386862516754191,0.2964810878046929,1.0,0.8888888888888888,0,0,1,0,0,1,0,0,0,1,0,0
0.6379864208652853,0.6162209605955172,0.75,0.4444444444444444,1,0,0,0,0,1,0,0,0,1,0,0
0.6188811496121817,0.6099513731460243,1.0,0.5555555555555556,0,1,0,0,0,1,0,0,0,1,0,0
0.5332787677704292,0.4534618503434669,0.75,0.3333333333333333,1,0,0,0,0,1,0,0,0,1,0,0
0.72793555404188,0.7645983460348293,1.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1
0.586677945991079,0.5424724593043425,1.0,0.1111111111111111,1,0,0,0,0,0,1,0,0,0,0,1
0.2480834303794687,0.27987034264372507,0.5,0.7777777777777778,0,0,0,1,0,0,1,0,1,0,0,0
0.7052157720111621,0.7711015262642207,1.0,0.5555555555555556,0,1,0,0,0,1,0,0,0,1,0,0
0.4444947375359803,0.3962711750251366,0.25,0.4444444444444444,1,0,0,0,0,1,0,0,0,1,0,0
0.5176913273714047,0.5014130492303466,0.5,0.8888888888888888,1,0,0,0,0,0,1,0,0,0,0,1
0.3135736415372108,0.2586363847748823,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,1
0.3219529344554064,0.3261035387969812,0.0,0.4444444444444444,1,0,0,0,1,0,0,1,0,0,0,0
0.45654347300652587,0.46078768340641346,0.25,0.5555555555555556,1,0,0,0,0,0,1,0,0,0,0,1
0.34027707587176725,0.30771064643193713,0.25,0.4444444444444444,0,1,0,0,0,1,0,0,0,1,0,0
0.15323108698995846,0.15598385056048905,0.25,0.5555555555555556,0,0,1,0,0,1,0,0,0,1,0,0
0.5943129133616049,0.5390476791194247,0.5,0.5555555555555556,1,0,0,0,0,0,1,0,1,0,0,0
0.42619916064248203,0.3766076876078763,1.0,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,1
0.38260200830568436,0.3922653528453685,1.0,0.3333333333333333,0,0,0,1,0,0,1,0,0,0,0,1
0.31679539012546415,0.29382924848872954,0.0,0.7777777777777778,1,0,0,0,1,0,0,1,0,0,0,0
0.13494649645140736,0.14003165529616837,0.0,0.6666666666666666,0,0,0,1,0,0,1,0,1,0,0,0
0.4138812594757311,0.3977406179357561,0.25,0.8888888888888888,1,0,0,0,0,1,0,0,0,0,0,1
0.14090824196348137,0.17173612889189893,0.0,0.6666666666666666,0,0,0,1,0,0,1,0,1,0,0,0
0.1579436839445409,0.13250430168854974,0.5,0.2222222222222222,0,0,0,1,0,1,0,0,0,1,0,0
0.5511101711674101,0.5340497557966556,1.0,0.2222222222222222,0,1,0,0,0,0,1,0,1,0,0,0
0.5026026674869811,0.516507312202363,0.25,0.7777777777777778,1,0,0,0,1,0,0,1,0,0,0,0
0.061825712465118324,0.0578438798424398,0.0,0.4444444444444444,0,0,1,0,0,1,0,0,0,1,0,0
0.5962305816176309,0.6562401611736728,0.5,0.3333333333333333,1,0,0,0,1,0,0,1,0,0,0,0
0.5837226165102942,0.6045760665220922,0.5,0.7777777777777778,1,0,0,0,1,0,0,1,0,0,0,0
0.3164031772538507,0.3264402972668576,0.0,0.5555555555555556,1,0,0,0,0,1,0,0,0,1,0,0
0.5379924633605062,0.5631221679548124,1.0,0.1111111111111111,0,1,0,0,0,1,0,0,0,1,0,0
0.09585484827843818,0.12185043968361808,0.0,0.3333333333333333,0,0,0,1,0,1,0,0,0,1,0,0
0.37618213179231397,0.4143428105006636,0.25,0.3333333333333333,1,0,0,0,0,1,0,0,0,1,0,0
0.19026059633934653,0.20488973298260563,0.0,0.5555555555555556,0,1,0,0,0,1,0,0,0,1,0,0
0.6665492957746478,0.6933263558403807,0.5,0.5555555555555556,1,0,0,0,0,0,1,0,1,0,0,0
0.01721451956669816,0.0050075449933369934,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1
0.9836924040341896,0.8689827809514442,1.0,0.7777777777777778,1,0,0,0,0,1,0,0,0,1,0,0
0.24725670716969525,0.24962462121353854,0.75,0.5555555555555556,0,0,0,1,1,0,0,0,0,0,1,0
0.18878622750543825,0.15060106041500404,0.0,0.2222222222222222,1,0,0,0,0,1,0,0,0,0,0,1
0.3614455845839467,0.3527197522740551,1.0,0.8888888888888888,0,0,1,0,1,0,0,0,0,0,1,0
0.6600904177012151,0.5970128989184708,1.0,0.1111111111111111,1,0,0,0,0,1,0,0,0,1,0,0
0.5005938124848938,0.46917671106711273,0.5,0.7777777777777778,1,0,0,0,0,1,0,0,0,1,0,0
0.8973248225703676,0.9347495719692941,1.0,1.0,1,0,0,0,0,0,1,0,1,0,0,0
0.2252642218364791,0.2582440344306136,1.0,0.2222222222222222,0,0,1,0,0,0,1,0,0,0,0,1
0.28945254993298325,0.2442236568014253,1.0,0.4444444444444444,0,0,1,0,1,0,0,1,0,0,0,0
0.8712877106633561,0.8578649406102384,1.0,0.5555555555555556,1,0,0,0,0,0,1,0,0,0,0,1
0.19668816330117994,0.22350232015895,0.25,1.0,0,0,0,1,1,0,0,1,0,0,0,0
0.08915152380743117,0.06653973188680426,0.25,0.5555555555555556,0,0,1,0,0,1,0,0,0,1,0,0
0.3466277383489706,0.3744492261771446,0.5,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1
0.19799553953989146,0.18469117377431943,0.0,0.2222222222222222,0,1,0,0,0,0,1,0,1,0,0,0
0.6953192634747644,0.648680200793574,1.0,0.3333333333333333,1,0,0,0,1,0,0,1,0,0,0,0
0.25853584847619254,0.2966783320513348,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0
0.05354859264793127,0.04052273467120881,0.0,0.3333333333333333,0,0,1,0,0,1,0,0,0,1,0,0
0.1950984377403265,0.20744535559289,0.5,0.0,0,0,1,0,0,1,0,0,0,1,0,0
0.2666465250159302,0.2912923346823272,1.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1
1.0,0.8692569985626293,1.0,1.0,1,0,0,0,0,1,0,0,0,1,0,0
0.7682142778668893,0.7824112654795307,0.75,0.5555555555555556,1,0,0,0,1,0,0,0,0,0,1,0
0.050174683043659775,0.07332300963717214,0.0,0.4444444444444444,0,0,0,1,1,0,0,0,0,0,1,0
0.012648041132912922,0.0,0.0,0.3333333333333333,0,0,1,0,0,1,0,0,0,1,0,0
0.13020039111423612,0.15472127356707935,0.25,0.2222222222222222,0,0,1,0,0,0,1,0,0,0,0,1
0.2796516226846257,0.2838023986824726,0.75,0.0,0,0,0,1,0,0,1,0,0,0,0,1
0.33982004350596556,0.30403623734950774,0.0,0.7777777777777778,1,0,0,0,0,0,1,0,1,0,0,0
0.08322987849091429,0.08489253395781539,0.0,0.6666666666666666,0,0,1,0,0,1,0,0,0,1,0,0
0.16977269231614334,0.17503101652415012,0.0,1.0,0,0,0,1,0,1,0,0,0,1,0,0
0.4804607677264837,0.47373791745355004,0.75,1.0,0,1,0,0,1,0,0,0,0,0,1,0
0.17401452396124015,0.155003509237071,0.0,0.1111111111111111,1,0,0,0,0,0,1,0,1,0,0,0
0.8383879721386038,0.821809333768803,1.0,0.5555555555555556,1,0,0,0,0,1,0,0,0,1,0,0
0.4673408626485904,0.45654131946244797,0.5,0.5555555555555556,1,0,0,0,0,1,0,0,0,1,0,0
0.19384269736986662,0.2291438263352607,0.5,0.2222222222222222,0,0,1,0,0,0,1,0,0,0,0,1
0.08383852255498671,0.10609762681495442,0.0,0.1111111111111111,0,0,0,1,0,1,0,0,0,1,0,0
0.22137560150293337,0.21536024870949344,0.75,0.0,0,0,0,1,0,1,0,0,0,1,0,0
0.7934125815736854,0.7986355402060213,0.75,0.5555555555555556,1,0,0,0,0,0,1,0,1,0,0,0
0.2508948386104458,0.2685883993656112,1.0,0.4444444444444444,0,0,1,0,0,0,1,0,0,0,0,1
0.13035474940124367,0.10026529083904709,0.0,0.8888888888888888,0,0,1,0,0,0,1,0,0,0,0,1
0.5097849970336842,0.5531845858699354,0.5,0.0,1,0,0,0,0,1,0,0,0,1,0,0
0.6176814396519523,0.6609644014225106,0.75,0.6666666666666666,1,0,0,0,0,0,1,0,0,0,0,1
0.303908945090198,0.2945065071892588,0.0,0.4444444444444444,1,0,0,0,0,1,0,0,0,1,0,0
0.6131852738898288,0.5824708129296009,0.75,0.4444444444444444,1,0,0,0,0,1,0,0,0,1,0,0
0.46513809848168575,0.42634530999686227,0.75,0.1111111111111111,0,1,0,0,0,0,1,0,0,0,0,1
0.38324251279910354,0.3732155141954386,0.5,0.2222222222222222,0,1,0,0,0,0,1,0,1,0,0,0
0.47572784601524903,0.4063231480823209,0.25,0.6666666666666666,1,0,0,0,1,0,0,1,0,0,0,0
0.38690096899650633,0.4193193523332818,1.0,0.5555555555555556,0,0,0,1,0,0,1,0,0,0,0,1
0.6831458328755685,0.5882368662860405,1.0,0.1111111111111111,1,0,0,0,0,0,1,0,0,0,0,1
0.5631885697963129,0.5257066983397808,0.5,0.5555555555555556,1,0,0,0,0,1,0,0,0,1,0,0
0.5332721759574608,0.5830454404774059,0.75,0.1111111111111111,1,0,0,0,0,1,0,0,0,0,0,1
0.12736041836039638,0.14162297270064791,0.0,0.1111111111111111,0,1,0,0,0,1,0,0,0,1,0,0
0.3066906901628178,0.2799863372277936,0.75,0.1111111111111111,0,0,0,1,0,1,0,0,0,1,0,0
0.424513304475841,0.3861577301837686,0.5,0.2222222222222222,1,0,0,0,1,0,0,1,0,0,0,0
0.5286436246182241,0.44758568231275025,1.0,0.1111111111111111,0,1,0,0,0,1,0,0,0,1,0,0
0.47818714157016984,0.4938915755325194,0.75,0.3333333333333333,0,1,0,0,1,0,0,1,0,0,0,0
0.9497286370328053,0.826521279660804,1.0,0.8888888888888888,1,0,0,0,0,0,1,0,0,0,0,1
0.12596130605787612,0.12752348355790133,0.0,0.5555555555555556,0,0,0,1,0,0,1,0,0,0,0,1
0.6225659730614577,0.6822977832205549,1.0,0.0,1,0,0,0,0,0,1,0,1,0,0,0
0.8463591219705127,0.7473151530086162,1.0,0.7777777777777778,1,0,0,0,0,0,1,0,0,0,0,1
0.10454560435938565,0.12767689574973393,0.25,0.6666666666666666,0,0,1,0,0,1,0,0,0,1,0,0
0.16449649535277186,0.1974120913395878,0.25,1.0,0,0,1,0,0,1,0,0,0,1,0,0
0.11042275493836655,0.084260176386603,0.25,0.2222222222222222,0,0,1,0,0,0,1,0,1,0,0,0
0.7128584298301509,0.7642781582198199,1.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0
0.5151776493594955,0.5064515973844023,0.5,0.4444444444444444,1,0,0,0,0,1,0,0,0,1,0,0
0.28988376436465907,0.3233939694576104,1.0,0.3333333333333333,0,0,0,1,0,0,1,0,0,0,0,1
0.47667596844718857,0.4760909504446548,0.5,1.0,0,1,0,0,0,1,0,0,0,1,0,0
0.6213201204104503,0.6332833897359226,0.5,0.7777777777777778,1,0,0,0,1,0,0,1,0,0,0,0
0.27326800114258093,0.27282086534097866,0.25,0.0,0,1,0,0,1,0,0,1,0,0,0,0
0.6862071806815935,0.7331980241364952,0.75,1.0,1,0,0,0,1,0,0,0,0,0,1,0
0.0,0.011810066084840684,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0
0.4612291533914878,0.45444807157667644,0.25,0.3333333333333333,1,0,0,0,0,1,0,0,0,1,0,0
0.15268176924260068,0.1764299005172717,0.25,0.7777777777777778,0,0,0,1,1,0,0,0,0,0,1,0
0.7184274131528642,0.6567052085844545,0.75,0.4444444444444444,1,0,0,0,0,1,0,0,0,1,0,0
0.09479851025026917,0.0758027279574209,0.0,0.1111111111111111,0,1,0,0,1,0,0,1,0,0,0,0
0.6643959702050054,0.592600828425836,1.0,0.5555555555555556,0,1,0,0,1,0,0,1,0,0,0,0
0.8301723759091209,0.7776137936269262,1.0,0.4444444444444444,1,0,0,0,1,0,0,0,0,0,1,0
0.07942475445496693,0.06622007860904854,0.25,0.1111111111111111,0,0,1,0,0,1,0,0,0,1,0,0
0.0311803739755224,0.052223755156279986,0.0,0.2222222222222222,0,0,0,1,0,1,0,0,0,0,0,1
0.20411768583419393,0.17088514558389375,0.25,0.8888888888888888,0,0,1,0,1,0,0,0,0,0,1,0
0.1650370240161719,0.17746957547585843,0.5,0.6666666666666666,0,0,1,0,0,1,0,0,0,1,0,0
0.2641432840412208,0.2321495293132212,0.25,0.6666666666666666,0,1,0,0,0,1,0,0,0,1,0,0
0.16750071411307157,0.19286424838449479,0.25,0.5555555555555556,0,0,1,0,0,0,1,0,1,0,0,0
0.7892048076289249,0.8592852060935109,1.0,0.7777777777777778,1,0,0,0,1,0,0,0,0,0,1,0
0.7958273823910703,0.7706642747906352,1.0,0.3333333333333333,1,0,0,0,0,0,1,0,1,0,0,0
0.9247209465843422,0.9853921659289162,1.0,0.7777777777777778,1,0,0,0,0,0,1,0,1,0,0,0
0.5755333875326845,0.48870656417093006,0.5,0.3333333333333333,1,0,0,0,0,1,0,0,0,1,0,0
0.7274664366856365,0.7682727551172588,1.0,0.7777777777777778,1,0,0,0,0,0,1,0,0,0,0,1
0.4296032827228582,0.38794361914862113,0.0,0.8888888888888888,1,0,0,0,1,0,0,1,0,0,0,0
0.22859858056294083,0.25908967236608105,0.75,0.2222222222222222,0,0,1,0,0,1,0,0,0,1,0,0
0.29792522686822964,0.24491748615682146,0.0,0.2222222222222222,1,0,0,0,0,0,1,0,1,0,0,0
0.16351321658500143,0.16595029765706976,0.0,0.1111111111111111,1,0,0,0,1,0,0,1,0,0,0,0
0.5967491375711367,0.6231720830435696,1.0,1.0,0,1,0,0,0,0,1,0,0,0,0,1
0.5369383226033266,0.4910066779739114,0.75,0.2222222222222222,1,0,0,0,0,0,1,0,0,0,0,1
0.20877425237854585,0.18192708163506394,0.75,0.2222222222222222,0,0,1,0,0,0,1,0,1,0,0,0
0.6032722858210103,0.5253009845641677,0.75,0.4444444444444444,1,0,0,0,0,1,0,0,0,1,0,0
0.15591780009228537,0.14276527881195888,0.5,0.4444444444444444,0,0,1,0,0,1,0,0,0,1,0,0
0.4259475731141922,0.4246358598592991,1.0,0.1111111111111111,0,0,0,1,1,0,0,1,0,0,0,0
0.7812545318714157,0.6901223395412708,0.75,1.0,1,0,0,0,1,0,0,1,0,0,0,0
0.5639125705873306,0.5334280889705186,0.5,0.5555555555555556,1,0,0,0,1,0,0,1,0,0,0,0
0.1039891454813122,0.07549269635023309,0.25,0.4444444444444444,0,0,1,0,1,0,0,0,0,0,1,0
0.16390707740985697,0.18469705368411093,0.25,0.5555555555555556,0,0,0,1,0,0,1,0,1,0,0,0
0.22214739293797103,0.18888461853016153,0.5,0.0,0,0,0,1,0,0,1,0,1,0,0,0
